playerID,Total_Games,Games_Started,Games_Pitched,Games_Catcher,Games_First_Base,Games_Second_Base,Games_Third_Base,Games_Short_Stop,Games_Left_Field,Games_Right_Field,Games_Center_Field,Games_Out_Field,Games_DH
wisesa01,1175,NULL,0,0,62,448,57,563,12,36,0,48,0
altroni01,232,75,218,0,5,0,0,0,1,4,0,5,0
mcparfr01,1,NULL,1,0,0,0,0,0,0,0,0,0,0
blackle01,550,519,1,0,2,145,180,212,0,0,0,0,0
mcraeha01,2084,1837,0,0,0,17,23,0,361,96,32,479,1427
millemi01,1,0,0,0,0,1,0,0,0,0,0,0,0
delahji01,1189,831,2,0,80,571,295,6,173,16,5,193,0
huntege01,45,34,16,0,0,0,0,0,4,18,2,24,0
lucadjo01,239,146,0,0,0,117,50,12,1,0,0,1,0
kazaked01,218,139,0,0,1,6,147,0,0,0,0,0,0
kennejo04,222,139,222,0,0,0,0,0,0,0,0,0,0
brashki01,3,NULL,3,0,0,0,0,0,0,0,0,0,0
lanfosa01,2,1,2,0,0,0,0,0,0,0,0,0,0
mamaual01,254,138,254,0,0,0,0,0,0,0,0,0,0
dawlebi01,275,0,275,0,0,0,0,0,0,0,0,0,0
tremich01,22,11,0,18,0,0,0,0,0,0,0,0,3
bierbni01,39,25,38,0,0,0,0,0,0,0,0,0,0
cabremi01,2264,2248,0,0,1125,0,697,0,248,100,0,347,97
mcgowdu01,291,69,290,0,0,0,0,0,0,0,0,0,1
reyesfr01,87,71,0,0,0,0,0,0,0,75,0,75,0
valerju01,85,38,85,0,0,0,0,0,0,0,0,0,0
russead01,85,0,85,0,0,0,0,0,0,0,0,0,0
caprora01,6,0,0,0,0,0,0,0,1,0,0,1,0
stylele01,78,40,0,55,8,0,0,0,0,0,0,0,0
sosahe01,10,10,10,0,0,0,0,0,0,0,0,0,0
jonesfr01,2,NULL,0,0,0,0,0,1,0,1,0,1,0
suthele01,45,19,0,0,0,0,0,0,19,0,12,30,6
fajarhe01,30,17,30,0,0,0,0,0,0,0,0,0,0
fordma01,25,4,25,0,0,0,0,0,0,0,0,0,0
serraal01,1,0,1,0,0,0,0,0,0,0,0,0,0
ruizjo01,7,0,7,0,0,0,0,0,0,0,0,0,0
ariasru01,34,0,34,0,0,0,0,0,0,0,0,0,0
valenjo04,42,1,42,0,0,0,0,0,0,0,0,0,0
taverwi01,670,563,0,0,0,0,0,0,8,15,601,623,3
thomptu01,25,NULL,0,12,0,0,0,0,0,5,8,13,0
halpiji01,63,NULL,0,0,0,0,9,54,0,0,0,0,0
bakelje01,222,NULL,215,0,3,0,0,2,0,7,2,9,0
batemjo01,1017,923,0,952,0,0,0,0,0,0,0,0,0
gutieri01,1119,941,0,0,0,152,44,878,3,2,0,5,1
crawfjo01,19,2,19,0,0,0,0,0,0,0,0,0,0
hernaca03,37,33,35,0,0,0,0,0,0,0,0,0,0
heathsl01,17,6,0,0,0,0,0,0,0,9,8,17,0
davista01,13,2,0,4,3,0,2,0,0,0,0,0,0
mertesa01,1191,125,1,3,40,138,1,29,688,110,182,975,0
gregofr01,4,2,4,0,0,0,0,0,0,0,0,0,0
blairde01,62,54,62,0,0,0,0,0,0,0,0,0,0
shirlst01,11,0,11,0,0,0,0,0,0,0,0,0,0
warreto01,41,4,22,0,0,0,0,0,0,0,0,0,0
delgrbo01,731,534,0,0,0,1,6,0,76,13,591,666,0
radloro01,7,0,7,0,0,0,0,0,0,0,0,0,0
dextech01,774,NULL,0,116,76,41,81,39,8,236,159,403,0
onisra01,1,0,0,1,0,0,0,0,0,0,0,0,0
ramirar01,2194,2122,0,0,5,0,2112,0,0,0,0,0,26
patteja01,26,15,0,0,2,0,17,0,0,0,0,0,4
iannech01,1145,1000,0,1077,7,0,4,0,0,0,0,0,5
gonzama02,51,43,51,0,0,0,0,0,0,0,0,0,0
knowlda01,766,8,765,0,0,0,0,0,0,0,0,0,0
shiplbr01,27,14,26,0,0,0,0,0,0,0,0,0,0
noftsge01,7,NULL,0,3,0,0,0,0,0,4,1,5,0
mcnambo01,9,0,0,0,1,1,5,2,0,0,0,0,0
princdo01,1,0,1,0,0,0,0,0,0,0,0,0,0
schaema01,41,0,41,0,0,0,0,0,0,0,0,0,0
guzmajo02,7,0,7,0,0,0,0,0,0,0,0,0,0
webbbr01,199,198,199,0,0,0,0,0,0,0,0,0,0
jenksbo01,348,0,348,0,0,0,0,0,0,0,0,0,0
hansedo01,3,0,0,0,0,0,0,0,0,0,0,0,0
perezto01,2777,2497,0,0,1776,1,761,0,0,0,0,0,82
zeberge01,28,17,0,0,0,22,2,2,0,0,0,0,1
wihtosa01,28,0,28,0,0,0,0,0,0,0,0,0,0
sweenry01,682,531,0,0,0,0,0,0,100,344,241,618,7
wilkian01,43,12,0,0,16,0,0,0,0,1,0,1,3
lanfrwa01,39,5,38,0,0,0,0,0,0,0,0,0,0
buchajo01,85,51,0,75,0,0,0,0,0,0,0,0,0
gardnma01,350,275,345,0,0,0,0,0,0,0,0,0,0
doubrfe01,118,85,118,0,0,0,0,0,0,0,0,0,0
burdoja01,1186,97,0,7,0,1086,67,36,2,0,1,3,0
arellfr01,77,49,74,0,0,0,0,0,0,0,0,0,0
luname01,1,1,1,0,0,0,0,0,0,0,0,0,0
marshji01,411,180,0,0,203,0,0,0,17,20,0,36,0
phoebto01,202,149,201,0,0,0,0,0,0,0,0,0,0
breedda01,28,24,0,28,0,0,0,0,0,0,0,0,0
krencwa01,550,255,0,0,47,40,307,27,1,0,0,1,4
kippeed01,2,0,0,0,0,0,0,0,1,0,1,2,0
boccajo01,551,372,0,319,143,0,4,0,41,5,0,46,0
carpifr01,49,0,49,0,0,0,0,0,0,0,0,0,0
leachte01,376,21,376,0,0,0,0,0,0,0,0,0,0
danieka01,727,632,0,0,8,0,0,0,635,0,0,635,0
mcquama01,5,NULL,0,0,0,3,0,0,2,0,0,2,0
claryel01,223,171,0,0,0,81,110,1,0,0,0,0,0
stclara01,162,0,162,0,0,0,0,0,0,0,0,0,0
yaikhe01,2,NULL,0,1,0,0,0,0,1,0,0,1,0
learyjo01,220,200,0,32,182,0,0,0,0,0,0,0,0
rayca01,5,2,5,0,0,0,0,0,0,0,0,0,0
erickra01,8,0,8,0,0,0,0,0,0,0,0,0,0
mcgilra01,21,0,21,0,0,0,0,0,0,0,0,0,0
clarkbr01,187,37,186,0,0,0,0,0,0,0,0,0,1
zearfda01,72,NULL,0,69,0,0,0,0,0,0,0,0,0
sewellu01,1631,1491,0,1558,7,1,1,0,4,5,0,9,0
espinni01,144,126,140,0,0,0,0,0,0,0,0,0,0
torrepa01,111,13,111,0,0,0,0,0,0,0,0,0,0
brownch02,449,419,0,0,0,0,423,3,0,0,0,0,0
benarma01,891,566,0,0,0,0,0,0,102,239,456,705,3
choji01,13,11,13,0,0,0,0,0,0,0,0,0,0
foggjo01,247,194,243,0,0,0,0,0,0,0,0,0,0
francos01,1,NULL,1,0,0,0,0,0,0,0,0,0,0
delanar01,67,31,67,0,0,0,0,0,0,0,0,0,0
dalledo01,747,465,0,0,0,0,0,0,363,13,126,500,0
fanovfr01,55,4,55,0,0,0,0,0,0,0,0,0,0
falcope01,325,217,325,0,0,0,0,0,0,0,0,0,0
medinlu01,51,43,0,0,17,0,0,0,1,2,0,3,30
cullobu01,13,1,13,0,0,0,0,0,0,0,0,0,0
schefaa01,4,0,4,0,0,0,0,0,0,0,0,0,0
smithpa01,10,10,0,0,0,0,0,0,10,0,0,10,0
hittbr01,2,0,2,0,0,0,0,0,0,0,0,0,0
bowmael01,2,0,0,0,0,0,0,0,0,0,0,0,0
roebued01,460,1,460,0,0,0,0,0,0,0,0,0,0
johnsro05,11,8,0,0,0,11,0,0,0,0,0,0,0
livelbe01,26,20,25,0,0,0,0,0,0,0,0,0,0
kleeol01,3,0,0,0,0,0,0,0,0,0,1,1,0
lashefr01,151,1,151,0,0,0,0,0,0,0,0,0,0
moraljo01,733,221,0,30,68,0,0,0,7,0,0,7,267
cradlri01,5,1,0,0,0,0,0,0,1,1,2,4,0
lestejo01,384,380,381,0,0,0,0,0,0,0,0,0,0
whitnji01,550,NULL,413,0,31,0,2,0,5,52,74,130,0
kearnbo01,479,403,0,469,0,0,0,0,0,0,0,0,3
dicksla01,3,3,3,0,0,0,0,0,0,0,0,0,0
hulettu01,45,12,0,0,0,9,2,5,1,2,0,3,15
quinnpa01,2,NULL,0,0,0,0,0,1,0,1,1,2,0
sandebe01,247,NULL,168,0,15,0,1,0,24,36,11,69,0
hornsro01,2259,2140,0,0,42,1554,193,359,6,14,1,20,0
tracyji01,87,40,0,0,1,0,0,0,32,15,0,42,0
bannibr01,117,114,117,0,0,0,0,0,0,0,0,0,0
fislewe01,273,112,0,0,124,120,0,1,0,19,16,35,0
goodge01,34,33,0,0,0,0,0,0,25,1,9,34,0
goliami01,249,233,0,0,5,231,2,0,0,0,0,0,0
uptonbi01,2,0,2,0,0,0,0,0,0,0,0,0,0
bairdo01,584,5,584,0,0,0,0,0,0,0,0,0,0
hundlto01,1225,1011,0,1096,0,0,0,0,34,0,0,34,4
piscima01,75,0,75,0,0,0,0,0,0,0,0,0,0
santaca01,1277,1259,0,330,695,0,45,0,1,7,0,8,222
schulwa01,2,0,2,0,0,0,0,0,0,0,0,0,0
hookja01,166,112,160,0,0,0,0,0,0,0,0,0,0
riverro01,19,0,19,0,0,0,0,0,0,0,0,0,0
randowi01,2202,2117,0,0,0,2153,1,0,0,0,0,0,10
armstmi01,198,1,198,0,0,0,0,0,0,0,0,0,0
montera01,58,30,58,0,0,0,0,0,0,0,0,0,0
parksbi01,30,NULL,16,0,0,0,0,0,19,0,1,20,0
kuseled01,3,3,3,0,0,0,0,0,0,0,0,0,0
locklge01,292,120,0,0,0,0,0,0,113,8,0,120,6
dowcl01,1,NULL,0,0,0,0,0,0,0,0,1,1,0
hoppele01,2,NULL,2,0,0,0,0,0,0,0,0,0,0
gannojo01,1,NULL,1,0,0,0,0,0,0,0,0,0,0
lowfl01,1,0,0,0,0,0,1,0,0,0,0,0,0
foleyma01,203,111,0,158,5,0,3,0,0,0,0,0,5
gilbepe01,206,NULL,0,0,0,3,203,0,0,0,0,0,0
lesliro01,160,151,0,0,154,0,0,0,0,0,0,0,0
rowened01,136,NULL,0,82,0,1,2,6,0,51,5,56,0
darincl01,64,46,0,0,0,14,19,24,0,0,0,0,0
christi01,1,0,1,0,0,0,0,0,0,0,0,0,0
pucketr01,1,0,1,0,0,0,0,0,0,0,0,0,0
escalni01,73,9,0,0,8,0,0,1,1,10,4,14,0
clemema01,239,236,238,0,0,0,0,0,0,0,0,0,0
burnsed01,321,233,0,291,0,0,0,1,0,0,1,1,0
hoffest01,136,99,0,107,0,0,0,0,0,0,0,0,0
lezcaca01,49,28,0,0,0,0,0,0,2,5,38,44,0
fordhto01,36,6,36,0,0,0,0,0,0,0,0,0,0
beverja01,7,3,7,0,0,0,0,0,0,0,0,0,0
schulmi02,1,0,1,0,0,0,0,0,0,0,0,0,0
beglege01,5,NULL,0,3,0,0,0,0,0,2,0,2,0
jordato01,39,20,0,29,0,0,0,0,0,0,0,0,0
housetj01,29,22,29,0,0,0,0,0,0,0,0,0,0
pierswi01,11,2,11,0,0,0,0,0,0,0,0,0,0
kosmami01,1,0,0,0,0,0,0,0,0,0,0,0,0
brobepe01,207,134,206,0,0,0,0,0,0,0,0,0,0
quirogu01,148,94,0,132,0,0,0,0,0,0,0,0,5
wrighch01,3,2,3,0,0,0,0,0,0,0,0,0,0
kielyle01,210,39,209,0,0,0,0,0,0,0,0,0,0
mclaubo01,156,21,156,0,0,0,0,0,0,0,0,0,0
grebecr01,752,549,0,0,0,299,152,281,4,1,0,5,13
zinteal01,67,6,0,1,16,0,0,0,0,0,0,0,2
armstsh01,53,0,53,0,0,0,0,0,0,0,0,0,0
zabalad01,26,9,26,0,0,0,0,0,0,0,0,0,0
brownha01,410,212,358,0,0,0,1,0,0,0,0,0,0
hitchst01,281,200,281,0,0,0,0,0,0,0,0,0,0
fostekr01,7,0,7,0,0,0,0,0,0,0,0,0,0
peoplji01,344,NULL,2,236,6,3,3,73,5,24,6,35,0
piercbi01,116,70,116,0,0,0,0,0,0,0,0,0,0
falkbi01,1354,1184,0,0,0,0,0,0,1110,115,1,1223,0
toccica01,66,36,1,0,0,0,0,0,5,10,47,61,2
gleasbi01,798,NULL,0,0,1,0,2,796,0,0,0,0,0
fullefr01,42,13,0,0,0,23,0,3,0,0,0,0,0
whitesa01,1,0,0,1,0,0,0,0,0,0,0,0,0
moranbi02,635,527,0,0,2,465,89,49,0,0,0,0,0
millesh01,132,124,131,0,0,0,0,0,1,0,0,1,0
walshji01,500,398,1,9,2,77,253,24,29,33,18,79,0
terreje01,657,394,2,0,26,166,192,192,12,11,1,24,51
reecebo01,9,3,0,9,0,0,0,0,0,0,0,0,0
callani01,923,218,195,0,1,62,110,22,386,66,37,486,0
nilanto01,18,NULL,0,0,0,0,0,5,6,7,0,13,0
hearned01,2,2,0,0,0,0,0,2,0,0,0,0,0
faheyfr01,10,3,3,0,0,0,0,0,4,0,1,5,0
letchch01,136,117,0,0,0,66,32,29,0,0,0,0,0
stanlmi01,1517,1216,0,0,94,4,18,74,42,79,1175,1290,5
meyerlo01,2,NULL,0,2,0,0,0,0,0,1,0,1,0
phillde01,378,70,373,0,0,0,0,0,2,1,0,3,0
battege01,1,1,0,0,0,1,0,0,0,0,0,0,0
adamssp02,181,92,0,0,0,86,31,14,0,0,0,0,0
judgeaa01,294,283,0,0,0,0,0,0,0,258,1,259,30
broutda01,1676,NULL,4,0,1636,0,2,0,33,2,0,35,0
fuhrmol01,7,0,0,3,0,0,0,0,0,0,0,0,0
mccolal01,46,3,46,0,0,0,0,0,0,0,0,0,0
krsniro01,120,79,0,0,0,0,110,0,0,0,0,0,0
bryanbi01,374,242,0,273,8,0,0,0,0,0,0,0,0
willike03,9,3,0,0,0,0,0,0,1,3,0,4,0
wellski01,304,219,296,0,0,0,0,0,0,0,0,0,0
zay01,1,NULL,1,0,0,0,0,0,0,0,1,1,0
wilmowa01,962,NULL,0,0,0,0,0,0,745,32,184,958,0
milleja02,204,139,200,0,0,0,0,0,0,0,0,0,0
coylebi01,2,NULL,2,0,0,0,0,0,0,0,0,0,0
schlala01,208,174,0,0,7,174,3,0,1,5,0,6,0
prougbi01,1,0,1,0,0,0,0,0,0,0,0,0,0
irvined01,1,0,0,1,0,0,1,0,0,0,0,0,0
knowlto01,18,9,18,0,0,0,0,0,0,0,0,0,0
brosksi01,11,5,0,11,0,0,0,0,0,0,0,0,0
bakerch02,93,35,0,0,0,27,1,51,0,0,0,0,1
johnswa03,428,66,0,0,78,16,0,0,0,0,0,0,0
longjo01,10,0,10,0,0,0,0,0,0,0,0,0,0
myricbo01,82,5,82,0,0,0,0,0,0,0,0,0,0
johnsch05,839,712,0,0,130,0,638,0,2,1,0,3,15
melanma01,517,0,517,0,0,0,0,0,0,0,0,0,0
callijo01,1886,1698,0,0,0,0,0,0,199,1577,24,1776,10
wiggial01,631,558,0,0,46,342,0,0,122,19,68,182,45
myersro01,167,1,167,0,0,0,0,0,0,0,0,0,0
velanjo01,174,67,0,0,0,92,9,71,0,0,0,0,3
gibboja01,840,757,0,0,89,0,0,0,96,424,0,520,180
mittera01,13,10,0,0,0,0,0,0,1,0,12,12,0
willeca01,199,117,199,0,0,0,0,0,0,0,0,0,0
kempst01,1168,1065,0,0,1,0,0,0,925,89,0,1004,92
gonzala01,2,0,0,2,0,0,0,0,0,0,0,0,0
gomesbr01,174,0,174,0,0,0,0,0,0,0,0,0,0
oxleyhe01,3,NULL,0,3,0,0,0,0,0,0,0,0,0
houckby01,118,50,118,0,0,0,0,0,0,0,0,0,0
haidha01,120,14,119,0,0,0,0,0,0,0,0,0,0
lamacal01,16,1,16,0,0,0,0,0,0,0,0,0,0
gentrha01,5,0,0,0,0,0,0,0,0,0,0,0,0
santijo03,229,0,229,0,0,0,0,0,0,0,0,0,0
thomair01,487,386,0,449,2,0,0,0,0,0,0,0,0
schlibi01,44,29,44,0,0,0,0,0,0,0,0,0,0
merrihe01,22,11,0,0,0,0,0,19,0,0,0,0,0
bordlbi01,8,6,8,0,0,0,0,0,0,0,0,0,0
riverlu01,781,630,0,0,0,45,10,683,1,0,0,1,10
byrdpa01,346,256,345,0,0,0,0,0,0,0,0,0,0
boyerbl01,447,0,447,0,0,0,0,0,0,0,0,0,0
sextoto01,12,NULL,0,0,0,0,0,12,0,0,0,0,0
pollyni01,14,3,0,0,0,0,9,0,0,0,0,0,0
colluja01,171,37,171,0,0,0,0,0,0,0,0,0,0
roarkmi01,194,140,0,181,0,0,0,0,0,0,0,0,0
thomaer01,1,0,1,0,0,0,0,0,0,0,0,0,0
merceme01,1,0,1,0,0,0,0,0,0,0,0,0,0
gedeojo01,588,563,1,0,0,550,8,3,16,5,2,23,0
peppela01,46,17,44,0,0,0,0,0,0,0,0,0,0
rojasco01,1822,1550,1,7,2,1444,47,39,79,10,124,197,16
klimkro01,90,6,90,0,0,0,0,0,0,0,0,0,0
tapiara01,117,40,0,0,0,0,0,0,21,24,21,65,2
irwinbi01,2,NULL,2,0,0,0,0,0,0,0,0,0,0
wagnebi01,93,66,0,71,12,0,0,0,0,0,0,0,0
harribo01,128,89,127,0,0,0,0,0,0,0,0,0,0
langch01,30,3,30,0,0,0,0,0,0,0,0,0,0
bellge02,1587,1546,0,0,0,1,8,0,1123,114,0,1228,340
ramsaro01,43,4,43,0,0,0,0,0,0,0,0,0,0
martile01,705,602,1,0,0,0,0,0,14,41,635,676,8
mcdousa01,6,NULL,6,0,0,0,0,0,0,0,0,0,0
bellfe01,89,65,0,0,0,0,1,0,18,8,42,67,0
littema01,316,19,316,0,0,0,0,0,0,0,0,0,0
murrala01,226,105,0,0,0,3,0,0,63,85,54,189,6
thompmi03,26,16,26,0,0,0,0,0,0,0,0,0,0
deaslpa01,402,NULL,0,354,3,1,7,11,3,29,12,43,0
loftudi01,98,46,0,0,2,0,0,0,10,43,14,67,0
foxpe01,1461,1336,0,0,0,0,0,0,36,1167,170,1368,0
wallmu01,91,1,91,0,0,0,0,0,0,0,0,0,0
davisod01,17,1,0,0,0,0,1,13,0,0,0,0,1
suareeu01,640,607,0,0,0,0,450,183,0,0,0,0,2
flickel01,1484,390,0,0,0,15,0,0,9,1325,126,1457,0
dickswa01,135,79,134,0,0,0,0,0,0,0,0,0,0
criscto01,184,68,0,0,0,0,0,0,49,35,16,100,0
hanskdo01,11,5,3,0,5,0,0,0,0,0,0,0,0
perezan01,216,127,0,0,0,64,68,20,1,0,0,1,25
osullse01,71,56,71,0,0,0,0,0,0,0,0,0,0
hutchbi01,384,NULL,376,0,0,0,0,0,0,5,4,10,0
ruethdu01,488,278,309,0,8,0,0,0,0,0,0,0,0
bevanha01,15,5,0,0,0,0,8,0,0,0,0,0,0
ricksjo01,6,NULL,0,0,0,0,6,0,0,0,0,0,0
dykesji01,2283,2190,2,0,146,719,1262,144,2,1,4,7,0
allenho01,4,1,0,0,0,0,0,0,1,0,1,2,0
striege01,362,NULL,0,0,1,201,21,11,61,8,60,128,0
tiernbi01,2,NULL,0,0,1,0,0,0,0,1,0,1,0
swanan01,8,NULL,0,0,6,0,2,0,0,0,0,0,0
thomabl01,2,2,2,0,0,0,0,0,0,0,0,0,0
calvoja01,38,13,0,0,0,0,0,0,14,8,2,24,0
uhlege01,723,368,513,0,0,0,0,0,0,0,0,0,0
hartji01,1125,1019,0,0,0,0,680,0,262,7,0,268,110
seageco01,355,333,0,0,0,0,6,339,0,0,0,0,1
carnejo01,252,NULL,0,0,213,0,0,0,2,37,0,39,0
roachsk01,1,NULL,1,0,0,0,0,0,0,0,0,0,0
rosscl01,4,0,4,0,0,0,0,0,0,0,0,0,0
mullice01,45,43,0,0,0,0,0,0,1,0,45,45,0
huggimi01,1594,1244,0,0,0,1532,15,0,0,0,0,0,0
aglerjo01,234,203,0,0,136,4,0,0,51,17,11,77,0
atchisc01,300,1,300,0,0,0,0,0,0,0,0,0,0
sowdejo01,69,NULL,65,0,0,0,0,0,3,4,0,7,0
dillibo01,753,679,0,0,0,0,692,1,0,0,0,0,0
bearske01,3,3,3,0,0,0,0,0,0,0,0,0,0
clippty01,698,9,698,0,0,0,0,0,0,0,0,0,0
backmle01,47,26,47,0,0,0,0,0,0,0,0,0,0
tappete01,34,13,0,0,0,0,0,0,0,15,0,15,0
richiro01,19,13,0,0,0,0,0,0,11,2,0,13,3
alexama02,594,306,1,0,1,190,130,205,4,2,0,6,8
carabra01,40,22,0,0,0,29,0,0,0,0,0,0,0
zickbo01,11,0,8,0,0,0,0,0,0,0,0,0,0
grosski01,73,12,73,0,0,0,0,0,0,0,0,0,0
bowerbr01,21,10,0,0,0,0,0,0,21,0,0,21,0
tomlijo01,185,144,183,0,0,0,0,0,0,0,0,0,1
hatfijo01,205,151,3,0,1,75,54,1,83,1,0,84,0
brodema01,2,NULL,0,0,0,1,0,0,0,0,0,0,NULL
murrare01,1270,1126,0,8,0,1,0,0,317,726,144,1170,0
palmera01,2831,2713,0,0,2139,0,0,0,209,8,2,213,431
joaquwa01,19,0,19,0,0,0,0,0,0,0,0,0,0
courtcl01,946,718,0,803,0,0,0,0,0,0,0,0,0
beswiji01,17,2,0,0,0,0,0,0,0,4,2,6,0
greench01,4,0,4,0,0,0,0,0,0,0,0,0,0
hamiljo02,243,209,242,0,0,0,0,0,0,0,0,0,0
devarce01,16,4,0,16,0,0,0,0,0,0,0,0,0
mcknito01,21,21,21,0,0,0,0,0,0,0,0,0,0
sanchfr01,904,806,0,0,0,646,172,55,0,0,0,0,3
beltrom01,2,2,2,0,0,0,0,0,0,0,0,0,0
shaffri01,51,32,0,0,21,0,12,0,1,4,0,5,14
langefr01,135,60,95,0,0,0,0,0,1,0,0,1,0
smithdo01,1,0,1,0,0,0,0,0,0,0,0,0,0
boydbo01,693,433,0,0,475,0,0,0,31,6,1,38,0
brogler01,259,184,259,0,0,0,0,0,0,0,0,0,0
gassnda01,2,2,2,0,0,0,0,0,0,0,0,0,0
walkene01,1173,1096,0,0,59,1040,44,0,1,15,0,16,6
cartwed01,495,NULL,0,0,495,0,0,0,0,0,0,0,0
gallibe01,245,135,242,0,0,0,0,0,0,0,0,0,0
knickau01,21,10,0,0,0,0,0,0,2,10,2,14,0
beckegl01,1320,1243,0,0,0,1239,5,1,0,0,1,1,0
buskemi01,6,1,0,0,0,0,0,6,0,0,0,0,0
zoskyed01,44,8,0,0,0,3,4,30,0,0,0,0,0
leeca01,2099,2074,0,0,250,0,0,0,1770,0,0,1770,82
keuchda01,196,183,192,0,0,0,0,0,0,0,0,0,1
maedake01,106,77,100,0,0,0,0,0,0,0,0,0,0
mcneaha01,12,NULL,12,0,0,0,0,0,0,0,0,0,NULL
adkingr01,76,42,67,0,0,0,0,0,0,0,0,0,0
caldwea01,200,49,200,0,0,0,0,0,0,0,0,0,0
andermi01,721,373,1,0,9,0,0,0,113,444,85,621,0
reedjo01,1284,1206,0,0,0,1049,9,239,0,1,0,1,9
bouchde01,35,26,35,0,0,0,0,0,0,0,0,0,0
pageva01,96,30,95,0,0,0,0,0,0,0,0,0,0
hansoal01,243,115,0,0,0,81,12,18,26,22,11,58,7
brillfr01,13,NULL,12,0,0,0,0,0,1,0,0,1,0
ingerbo01,4,0,4,0,0,0,0,0,0,0,0,0,0
pitleja01,111,106,0,0,0,107,0,0,2,1,0,3,0
haslimi01,318,238,0,0,0,92,80,100,0,0,0,0,0
mengdda01,43,38,43,0,0,0,0,0,0,0,0,0,0
cantwto01,8,1,8,0,0,0,0,0,0,0,0,0,0
leflewa01,6,1,0,0,0,0,0,0,0,1,0,1,0
riggsle01,760,606,0,0,2,5,627,1,0,0,0,0,0
bantaja01,69,19,69,0,0,0,0,0,0,0,0,0,0
rhawnbo01,91,52,0,0,0,16,34,17,0,0,0,0,0
smithha09,570,484,0,548,0,0,0,0,0,0,0,0,0
stonege02,209,145,203,0,0,0,0,0,0,0,0,0,0
sweenma01,1218,305,0,0,226,0,0,0,128,110,2,235,18
mcguire01,14,10,0,11,0,0,0,0,0,0,0,0,0
allengr01,116,74,0,0,0,0,0,0,8,16,99,112,2
johnsto01,1,NULL,0,0,0,0,0,0,1,0,0,1,0
reedro01,754,236,751,0,0,0,0,0,0,0,0,0,0
goddajo01,12,12,0,12,0,0,0,0,0,0,0,0,0
currela01,8,1,8,0,0,0,0,0,0,0,0,0,0
canalge01,44,24,0,0,36,0,0,0,0,0,0,0,3
milleda02,989,896,0,958,4,0,0,0,0,2,0,2,5
kennemo01,255,127,249,0,0,0,0,0,0,0,0,0,0
coganto01,39,0,39,0,0,0,0,0,0,0,0,0,0
manzeto01,90,76,0,0,0,0,0,84,0,0,0,0,0
renfrhu01,250,223,0,0,0,0,0,0,58,179,0,232,3
mcgehpa01,1,1,1,0,0,0,0,0,0,0,0,0,0
snoveco01,2,1,2,0,0,0,0,0,0,0,0,0,0
moharge01,15,1,15,0,0,0,0,0,0,0,0,0,0
korchst01,58,38,0,56,0,0,0,0,0,0,0,0,0
halleto01,1294,1087,0,1198,5,0,0,0,2,9,0,11,0
pennibr01,79,0,79,0,0,0,0,0,0,0,0,0,0
lockeje01,131,117,130,0,0,0,0,0,0,0,0,0,0
cruzto03,272,137,0,219,6,1,10,0,0,2,0,2,1
hahnno01,244,6,243,0,1,0,0,0,0,0,1,1,0
leverwa01,64,44,62,0,0,0,0,0,0,0,1,1,0
brownal01,7,0,7,0,0,0,0,0,0,0,0,0,0
frankfr02,422,213,402,0,0,0,0,0,0,0,0,0,0
carewro01,2469,2291,0,0,1184,1130,2,4,1,0,0,1,68
haasda01,43,11,43,0,0,0,0,0,0,0,0,0,0
drapemi01,29,1,29,0,0,0,0,0,0,0,0,0,0
kooda01,33,0,33,0,0,0,0,0,0,0,0,0,0
mckenpa01,1,NULL,0,0,0,0,0,0,0,0,1,1,0
mcneeea01,687,528,0,0,33,0,0,0,101,205,278,576,0
mahonal01,3,0,3,0,0,0,0,0,0,0,0,0,0
corbege01,38,26,0,0,28,1,3,0,0,0,0,0,0
garneph01,1860,1653,0,0,0,976,839,42,0,0,0,0,2
vasqura01,9,0,9,0,0,0,0,0,0,0,0,0,0
scotted01,59,NULL,59,0,0,0,0,0,0,0,0,0,0
napiebu01,39,13,39,0,0,0,0,0,0,0,0,0,0
begleji01,2,2,0,0,0,2,0,0,0,0,0,0,0
mullemo01,118,109,0,0,0,114,1,0,0,0,0,0,0
spicebo01,4,0,4,0,0,0,0,0,0,0,0,0,0
moffira01,535,1,534,0,0,0,0,0,0,0,0,0,0
ellerho01,163,90,160,0,2,1,0,0,0,0,0,0,0
fisheja01,401,265,400,0,0,0,0,0,0,0,0,0,0
santibe01,1978,1811,0,1917,25,0,0,0,2,0,0,2,1
spurlch01,187,0,187,0,0,0,0,0,0,0,0,0,0
sweenje01,31,NULL,0,0,31,0,0,0,0,0,0,0,0
negraro01,66,15,66,0,0,0,0,0,0,0,0,0,0
watted01,411,13,411,0,0,0,0,0,0,0,0,0,0
roberbr01,1418,1359,0,0,0,1304,0,53,0,0,0,0,41
peguefr01,35,9,0,0,0,0,0,0,21,4,0,23,0
tyngji01,4,NULL,4,0,0,0,0,0,0,0,0,0,0
nichoki01,650,2,621,0,6,0,0,0,11,6,3,20,0
smithch02,218,146,212,0,0,1,0,0,0,0,0,0,0
kingemi01,819,474,0,0,22,0,0,0,68,292,329,672,4
penato03,313,3,313,0,0,0,0,0,0,0,0,0,0
bartlbo01,9,8,0,0,0,0,0,9,0,0,0,0,0
mitchru01,40,25,0,0,9,0,17,0,3,1,0,4,0
vanalcl01,6,0,6,0,0,0,0,0,0,0,0,0,0
glaustr01,1537,1482,0,0,120,0,1337,18,0,0,0,0,57
