playerID,Seasons,Hits,RBIs,Runs,Stolen_Bases,Strike_Outs,Home_Runs,Walks,Games,Triples,Doubles,Caught_Stealing,At_Bats,Intentional_Walks,Hit_By_Pitch,Sacrifice_Hits,Sacrifice_Flies,Ground_Into_Double_Plays
thomafr02,4,193,45,88,24,90,4,84,247,14,19,5,859,NULL,5,35,NULL,NULL
thomafr03,20,1671,962,792,15,894,286,484,1766,31,262,22,6285,55,51,26,70,191
thomafr04,20,2468,1704,1494,32,1397,521,1667,2322,12,495,23,8199,168,87,0,121,226
thomaga01,10,591,294,315,50,463,61,291,901,25,103,16,2373,29,5,14,19,34
thomage01,16,430,202,203,13,343,46,138,685,9,71,12,1688,4,18,10,11,31
thomago01,15,1051,782,681,50,1339,268,697,1435,13,212,49,4677,41,18,41,53,84
thomahe01,4,52,15,27,7,18,1,15,74,4,11,3,235,NULL,6,4,NULL,NULL
thomaia01,3,0,0,1,0,1,0,1,30,0,0,0,3,0,0,0,0,1
thomair01,10,327,155,124,20,104,3,82,484,17,46,NULL,1352,NULL,22,29,NULL,NULL
thomaju01,4,0,0,0,0,1,0,0,31,0,0,0,1,0,0,0,0,0
thomaki01,3,52,32,35,0,40,7,34,137,3,9,1,223,NULL,2,0,NULL,11
thomala01,3,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0
thomale01,2,0,0,0,0,3,0,1,8,0,0,0,7,NULL,0,0,NULL,NULL
thomale02,3,57,27,32,2,25,1,43,95,1,11,1,269,NULL,2,14,NULL,9
thomale03,11,847,428,405,25,397,106,332,1027,22,111,11,3324,35,32,23,19,85
thomami01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
thomamy01,6,35,8,16,0,17,0,3,108,0,1,0,146,NULL,1,9,NULL,NULL
thomapi01,10,245,102,88,12,82,2,118,481,8,27,2,1035,NULL,5,40,NULL,NULL
thomara01,1,1,0,1,0,0,0,0,1,0,0,NULL,3,NULL,0,0,NULL,0
thomare01,1,8,5,5,0,5,1,4,8,0,3,1,30,NULL,1,1,NULL,NULL
thomaro01,14,1537,299,1011,244,521,7,1042,1470,53,100,NULL,5296,NULL,71,166,NULL,NULL
thomaro02,8,4,1,0,0,16,0,1,182,0,1,0,34,0,0,1,0,0
thomast01,5,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0
thomato01,3,4,2,1,0,1,0,2,10,0,1,NULL,23,NULL,0,1,NULL,NULL
thomato02,15,141,71,57,0,152,3,40,399,1,18,1,722,0,0,61,0,0
thomava01,5,144,60,56,2,79,12,45,252,3,20,1,626,3,3,4,4,25
thomawa01,1,2,1,2,2,2,0,3,5,0,0,NULL,13,NULL,0,1,NULL,NULL
thomeji01,25,2328,1699,1583,19,2548,612,1747,2543,26,451,20,8422,173,69,1,74,165
thompaa01,3,0,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0
thompan02,1,1,1,2,0,2,0,3,2,0,0,0,6,0,0,0,0,0
thompbo01,1,27,12,23,7,26,2,9,64,3,3,2,120,1,2,2,3,0
thompbr01,6,10,2,3,1,27,0,2,203,0,0,0,56,0,0,13,0,0
thompda01,8,550,194,189,8,235,15,120,694,11,70,11,2218,6,8,46,19,64
thompda02,2,0,0,2,0,1,0,0,5,0,0,0,3,0,0,0,0,0
thompde01,1,0,0,0,0,2,0,0,4,0,0,0,4,0,0,1,0,0
thompdo01,4,67,19,52,4,32,1,31,217,0,8,11,307,NULL,3,2,0,7
thompfo01,2,13,4,6,0,4,0,4,56,1,3,0,40,NULL,0,0,NULL,0
thompfr01,2,6,4,4,0,1,0,0,12,1,0,0,46,NULL,NULL,NULL,NULL,0
thompfr02,1,9,5,7,1,10,0,13,22,0,0,1,53,NULL,1,0,NULL,NULL
thompfr03,9,762,249,400,69,143,13,215,669,34,149,1,2560,NULL,5,76,NULL,0
thompfu01,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
thompgu01,2,10,5,1,0,8,0,0,22,0,0,NULL,50,NULL,2,0,NULL,NULL
thompha01,2,8,4,0,1,2,0,3,23,0,2,NULL,38,NULL,0,2,NULL,NULL
thompha02,9,801,482,492,33,337,129,493,933,34,104,15,3003,6,22,35,15,46
thompho01,1,0,0,0,0,NULL,0,0,1,0,0,NULL,0,NULL,0,0,NULL,NULL
thompja01,12,1253,782,640,8,862,208,816,1418,12,204,7,4802,70,9,5,54,113
thompja02,1,11,6,4,0,14,2,1,13,0,4,0,49,0,0,0,1,0
thompja03,3,4,0,1,0,12,0,1,31,0,2,0,28,0,0,4,0,1
thompjo01,4,6,3,5,0,16,0,3,43,1,1,0,53,0,0,1,0,0
thompju01,6,45,18,13,0,52,0,6,185,1,8,NULL,200,NULL,0,20,NULL,1
thompju02,5,1,0,1,0,6,0,0,103,0,0,0,14,0,0,0,0,0
thompke01,3,14,9,9,2,22,1,9,41,0,6,0,65,0,0,1,0,0
thomple01,1,2,0,0,0,4,0,0,4,0,0,0,7,NULL,0,1,NULL,NULL
thompma01,7,16,3,7,0,47,1,1,94,0,4,0,104,0,0,10,0,1
thompmi01,5,4,0,1,0,28,0,2,54,0,0,0,41,0,1,2,0,1
thompmi02,15,1029,357,491,214,635,47,336,1359,37,156,66,3761,46,22,20,16,60
thompmi03,2,4,0,2,0,13,0,1,26,0,0,0,27,0,0,3,0,0
thompri01,3,0,0,0,0,1,0,1,77,0,0,0,2,0,0,0,0,0
thompri02,2,2,1,6,7,5,0,0,29,0,0,2,23,0,2,0,0,2
thompri03,7,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0
thompro01,11,1187,458,671,103,987,119,439,1304,39,238,62,4612,8,66,99,19,72
thompry01,9,305,176,165,9,347,52,90,416,6,71,12,1257,12,20,8,10,37
thompsa01,15,1988,1308,1261,232,234,126,452,1410,161,343,NULL,5998,NULL,63,13,NULL,NULL
thompsc01,9,333,110,132,17,141,5,97,626,9,52,13,1273,10,2,7,12,39
thompsh01,3,16,4,12,2,20,0,18,48,1,2,1,79,NULL,1,1,NULL,NULL
thompta01,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
thompti01,4,123,47,49,2,52,8,39,187,2,24,4,517,7,2,1,1,7
thompto01,1,3,0,0,0,NULL,0,2,8,0,0,NULL,10,NULL,0,1,NULL,NULL
thompto02,7,294,119,142,7,63,9,108,397,4,34,0,1107,NULL,7,29,NULL,28
thomptr01,5,110,59,69,9,165,22,52,202,4,24,2,535,2,0,1,1,6
thomptu01,2,21,NULL,10,NULL,NULL,0,2,25,0,3,NULL,102,NULL,0,NULL,NULL,NULL
thompwi01,1,0,0,0,0,0,0,1,1,0,0,NULL,0,NULL,0,NULL,NULL,NULL
thomsbo01,17,1705,1026,903,38,804,264,559,1779,74,267,20,6305,23,34,36,23,159
thomsjo01,11,63,22,20,0,133,0,12,216,1,6,1,318,0,0,48,3,3
thondi01,15,1176,435,496,167,658,71,348,1387,42,193,63,4449,51,9,30,35,77
thoneja01,8,216,73,112,42,137,3,36,264,12,23,NULL,912,NULL,4,14,NULL,NULL
thormha01,6,29,18,11,1,62,0,8,104,3,6,0,173,NULL,1,13,NULL,NULL
thormpa01,3,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
thormsc01,2,92,50,50,2,91,16,19,175,0,29,1,415,3,3,1,2,6
thornan01,15,1342,895,792,48,851,253,876,1565,22,244,37,5291,69,41,14,71,129
thornjo01,4,22,9,8,1,13,0,2,46,0,3,NULL,143,NULL,0,NULL,NULL,NULL
thornlo01,5,22,9,29,3,25,1,3,95,1,2,1,89,1,1,0,0,3
thornma01,15,0,0,0,0,1,0,0,748,0,0,0,1,0,0,0,0,0
thornot01,1,0,1,0,0,2,0,0,2,0,0,0,3,0,0,0,0,0
thornty01,6,1,0,1,0,11,0,0,170,0,1,0,25,0,1,2,0,0
thornwa01,4,162,77,83,23,33,1,60,154,9,15,NULL,519,NULL,6,7,NULL,NULL
thorpbo01,3,83,32,22,3,48,3,6,110,3,9,2,331,NULL,1,5,NULL,7
thorpbo02,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
thorpji01,8,176,82,91,29,122,7,27,289,18,20,2,698,NULL,6,18,NULL,NULL
thrasbu01,2,27,6,9,0,13,0,5,30,2,4,NULL,106,NULL,1,6,NULL,NULL
threeer01,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
thronfa01,9,307,137,152,23,284,29,127,521,12,48,14,1302,7,10,5,9,15
thronma01,9,281,170,143,3,295,53,130,480,8,37,4,1186,7,1,5,9,24
throoge01,5,0,0,0,0,1,0,0,30,0,0,0,3,0,0,0,0,0
thumalo01,2,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0
thurmbo01,5,163,106,106,1,112,35,62,334,11,18,4,663,5,5,1,2,17
thurmco01,2,0,0,0,0,0,0,0,49,0,0,0,1,0,0,1,0,0
thurmga01,9,194,64,121,65,187,2,61,424,6,27,18,798,0,2,14,4,13
thurmma01,9,22,13,4,0,33,0,6,315,0,3,0,158,0,0,24,2,3
thurmmi01,6,4,0,6,0,93,0,7,105,0,0,0,131,0,1,16,0,0
thursjo01,7,76,27,34,5,67,1,35,184,5,20,2,337,5,5,4,3,9
thurssl01,10,175,79,65,1,91,5,24,343,10,38,1,648,0,3,23,0,1
tiantlu01,19,84,44,36,1,146,5,13,573,1,14,1,513,0,1,41,2,10
tibbsja01,8,21,4,10,0,87,0,10,160,0,2,0,180,0,0,11,0,1
tidrodi01,15,9,7,6,0,42,0,3,620,0,0,0,95,0,0,16,0,2
tiefebo01,12,1,0,5,0,15,0,6,179,0,1,0,39,0,0,3,0,0
tiefeve01,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
tiemeed01,3,5,0,5,0,3,0,3,9,0,1,NULL,19,NULL,0,0,NULL,NULL
tiernbi01,2,1,NULL,1,NULL,NULL,0,1,2,0,0,NULL,8,NULL,NULL,NULL,NULL,NULL
tiernco01,7,681,331,266,28,187,31,109,630,30,119,31,2299,NULL,13,68,NULL,NULL
tiernmi01,13,1838,853,1316,428,376,106,748,1478,162,257,NULL,5915,NULL,41,28,NULL,NULL
tietjle01,7,17,9,12,0,50,0,8,108,0,5,0,171,NULL,0,12,NULL,NULL
tiffete01,4,55,29,20,1,26,5,15,97,1,13,1,243,2,2,0,1,14
tiftra01,1,0,0,0,0,1,0,0,4,0,0,NULL,5,NULL,1,0,NULL,NULL
tillejo01,3,19,4,9,NULL,11,0,9,41,1,4,NULL,138,NULL,1,NULL,NULL,NULL
tillmbo01,10,540,282,189,1,510,79,228,775,10,68,0,2329,33,5,9,14,62
tillmch01,10,0,0,1,0,7,0,0,210,0,0,0,14,0,0,4,0,0
tillmjo01,1,0,0,0,0,3,0,1,2,0,0,NULL,3,NULL,0,0,NULL,NULL
tillmru01,3,13,9,11,3,16,2,5,38,0,2,0,56,0,0,0,0,0
tilloth01,2,1,0,1,0,13,0,1,50,0,0,0,17,0,1,1,0,0
tilsoch01,2,29,11,7,2,20,0,10,42,1,1,3,108,0,1,2,1,2
timbega01,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0
timlimi01,21,0,0,0,0,4,0,0,1059,0,0,0,7,0,0,0,0,0
timmeto01,7,8,1,5,0,49,0,4,229,0,0,0,88,0,1,4,0,0
timmooz01,5,95,60,62,4,82,20,33,186,1,20,1,405,2,1,1,1,11
timpncl01,1,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0
tincube01,5,10,1,4,0,25,0,0,56,1,2,NULL,74,NULL,0,2,NULL,NULL
tinglro01,10,110,55,52,2,165,10,54,278,3,27,5,563,0,4,18,2,14
tinkejo01,15,1690,783,774,336,526,31,416,1806,114,263,NULL,6441,NULL,10,285,NULL,NULL
tinneth01,1,28,NULL,17,NULL,NULL,0,6,32,1,3,NULL,119,NULL,NULL,NULL,NULL,NULL
tinnibu01,4,23,14,8,0,33,0,4,99,0,5,NULL,130,NULL,0,5,NULL,2
tinslle01,6,210,79,131,41,231,13,88,361,4,34,20,870,2,4,14,3,21
tippeji01,3,114,41,70,1,14,0,2,110,0,13,1,466,NULL,NULL,NULL,NULL,3
tipplda01,1,0,0,1,0,2,0,0,3,0,0,NULL,6,NULL,0,0,NULL,NULL
tiptoer01,7,439,151,212,20,127,22,223,501,19,80,0,1626,NULL,7,32,NULL,44
tiptojo01,8,264,125,116,3,142,29,186,417,5,36,3,1117,NULL,11,9,1,25
tischto01,3,21,6,8,0,18,1,18,82,0,2,0,116,1,1,2,0,3
tisinja01,1,3,0,0,0,2,0,0,10,0,0,NULL,11,NULL,0,0,NULL,1
titcoca01,6,22,13,12,6,45,0,7,64,1,1,NULL,224,NULL,0,NULL,NULL,NULL
titusjo01,12,1401,561,738,140,389,38,620,1402,72,253,NULL,4960,NULL,94,144,NULL,NULL
tobikda01,8,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0
tobinbi01,2,24,11,15,NULL,25,0,4,38,1,1,NULL,152,NULL,NULL,NULL,NULL,NULL
tobinja01,14,1906,581,936,147,267,64,508,1619,99,294,62,6174,NULL,29,161,NULL,NULL
tobinji01,10,183,102,81,1,162,17,80,396,3,35,0,796,NULL,3,5,NULL,22
tobinjo01,1,0,0,0,0,0,0,0,1,0,0,NULL,1,NULL,0,0,NULL,NULL
tobinjo02,1,70,21,25,2,24,0,26,84,2,6,6,278,NULL,2,5,NULL,6
tobinma01,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
tobinpa01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tocajo01,3,7,5,4,0,11,0,0,25,0,1,0,27,0,0,0,0,0
toccica01,1,27,5,11,0,39,0,7,66,2,3,3,120,0,1,6,1,2
toddal01,11,768,366,286,18,243,35,104,863,29,119,NULL,2785,NULL,21,29,NULL,84
toddfr01,1,1,1,1,0,0,0,0,4,1,0,NULL,5,NULL,0,0,NULL,NULL
toddja01,4,1,0,0,0,8,0,1,64,0,0,0,17,0,0,0,0,1
toddje01,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
toddji01,6,1,1,0,0,7,0,0,270,0,0,0,17,0,0,1,1,1
todtph01,8,880,453,372,29,229,57,207,957,58,183,21,3415,NULL,23,120,NULL,NULL
toeneha01,1,0,0,0,0,0,0,1,3,0,0,0,1,NULL,0,1,NULL,0
tolanbo01,14,1121,497,572,193,587,86,258,1282,34,173,100,4238,27,65,64,39,91
tolarke01,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
tolbema01,4,139,54,76,17,105,3,48,247,9,27,6,605,1,4,17,6,10
tolenjo01,1,14,6,6,0,9,1,4,44,0,4,0,54,0,0,0,1,2
tolesan01,3,66,35,41,2,49,8,15,96,1,14,2,231,3,2,0,1,5
tolivfr01,8,2,0,1,1,5,0,1,79,0,0,0,18,0,1,3,0,0
tollbbr01,4,14,2,5,0,33,0,4,53,0,1,0,93,0,0,13,0,3
tollesh01,5,0,0,0,0,1,0,0,216,0,0,0,1,0,0,0,0,0
tollest01,4,81,29,39,6,84,6,24,182,3,18,1,331,0,2,5,1,6
tollewa01,11,559,133,301,108,384,9,219,863,17,60,41,2322,0,8,53,11,40
tollias01,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
tolmati01,7,33,24,21,1,31,5,24,132,0,10,3,196,1,2,3,3,3
tolsoch01,5,78,45,23,1,39,4,26,144,1,16,0,275,NULL,2,9,NULL,NULL
tomandi01,6,9,2,5,0,11,1,1,108,0,3,0,50,0,1,1,0,1
tomasan01,1,0,0,0,0,1,0,0,2,0,0,NULL,1,NULL,0,0,NULL,0
tomasya01,3,295,163,131,7,296,48,61,305,5,60,6,1102,4,3,0,3,36
tombean01,6,71,38,40,6,103,11,26,192,2,6,1,305,1,5,2,0,5
tomerge01,1,0,0,0,0,1,0,0,1,0,0,NULL,1,NULL,0,0,NULL,NULL
tomkobr01,17,71,29,23,0,180,0,19,406,0,9,1,456,0,0,71,1,5
tomlida01,13,5,1,6,0,10,0,5,409,0,0,0,34,0,0,3,0,0
tomlijo01,9,7,1,2,0,8,0,0,185,0,1,0,19,0,0,1,0,0
tomlike01,4,164,47,77,19,139,3,58,273,7,18,8,618,3,4,4,3,15
tomlira01,5,29,5,13,0,46,0,7,107,0,2,0,181,0,0,24,0,5
tomneph01,3,205,100,148,64,69,5,96,254,12,32,NULL,882,NULL,8,NULL,NULL,NULL
tompkch01,1,1,0,0,0,0,0,0,1,0,0,NULL,1,NULL,0,0,NULL,NULL
tompkro01,2,0,0,0,0,1,0,0,40,0,0,0,1,0,0,1,0,0
tomsto01,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
toneyfr01,13,118,47,40,3,186,3,21,336,4,12,1,744,NULL,0,31,NULL,NULL
tonismi01,1,0,0,0,0,0,0,1,2,0,0,0,6,0,0,0,0,1
tonkido01,1,2,0,1,0,0,0,0,1,0,0,NULL,2,NULL,0,0,NULL,NULL
tonkimi01,5,0,0,0,0,1,0,0,141,0,0,0,2,0,0,0,0,0
tonneto01,1,1,3,0,0,NULL,0,1,2,0,1,NULL,5,NULL,0,1,NULL,NULL
toolebe01,2,151,66,89,30,84,3,72,196,8,17,NULL,698,NULL,2,17,NULL,NULL
toolest01,4,60,31,34,9,20,1,5,59,2,15,NULL,228,NULL,1,NULL,NULL,NULL
toporsp01,8,437,151,223,22,93,9,150,546,22,76,9,1566,NULL,14,47,NULL,NULL
toppiru01,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
torboje01,10,297,101,78,3,189,8,103,574,3,42,6,1391,29,4,17,10,36
torcato01,4,14,3,2,0,8,0,2,43,0,2,0,47,0,2,1,1,2
toregwy01,2,9,6,1,0,13,0,6,22,0,1,0,55,0,1,0,2,2
torgeea01,18,1318,740,848,133,653,149,980,1668,46,215,39,4969,7,8,55,25,113
torkere01,1,2,1,0,0,2,0,0,4,0,0,NULL,9,NULL,0,0,NULL,NULL
torphre01,1,3,2,1,0,1,0,0,3,0,2,0,15,NULL,0,0,NULL,NULL
torreal01,4,0,0,0,0,1,0,0,152,0,0,0,2,0,0,0,0,0
torrean01,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
torrean02,9,462,174,277,77,476,32,205,650,29,113,29,1910,5,11,19,10,36
torreca01,9,4,2,2,0,19,0,2,359,0,0,0,34,0,0,6,0,0
torredi01,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
torreei01,1,2,0,2,0,2,0,0,8,0,0,0,9,0,0,0,0,1
torrefe01,3,302,153,109,2,202,27,71,365,5,61,3,1191,5,8,9,12,51
torrefr01,7,404,179,150,4,64,13,155,714,15,78,1,1482,20,26,25,15,44
torregi01,4,320,119,99,20,65,0,53,346,11,40,13,1271,0,1,31,0,40
torregl01,1,117,77,54,6,122,24,42,123,1,16,2,431,3,5,1,5,8
torrehe01,9,375,115,148,7,229,18,104,622,7,46,11,1738,10,4,33,10,53
torrejo01,18,2342,1185,996,23,1094,252,779,2209,59,344,29,7874,127,85,13,50,284
torrejo02,2,1,0,1,0,0,0,0,66,0,0,0,1,0,0,0,0,0
torrelu01,1,20,7,7,0,30,0,12,56,1,3,0,123,3,1,3,0,4
torremi01,21,64,15,24,1,131,0,10,499,1,8,1,412,0,2,28,0,6
torrepa01,5,1,0,0,0,1,0,0,111,0,0,0,5,0,0,0,0,0
torrera01,2,23,5,13,1,15,0,5,42,0,4,0,102,0,1,0,0,2
torreri01,3,11,3,9,0,6,0,2,22,0,1,0,37,NULL,0,0,NULL,NULL
torrero01,4,162,56,65,4,80,4,24,229,6,30,1,576,0,2,7,5,16
torreru01,9,279,126,159,13,246,35,164,654,5,45,20,1314,13,6,30,8,22
torresa01,14,15,1,5,0,46,0,2,499,1,1,0,103,0,1,12,0,2
torrest01,2,2,1,1,0,4,0,3,15,0,0,0,19,0,0,1,0,1
torreyo01,16,737,339,306,19,544,56,222,907,12,162,17,2875,18,30,39,17,100
torveke01,3,14,4,1,0,12,1,5,42,0,4,1,62,0,2,0,0,2
tosonre01,1,35,22,20,0,42,5,14,60,1,7,2,172,0,3,0,0,2
tostlo01,3,9,1,3,0,16,0,2,39,0,2,0,52,0,0,2,0,0
tothpa01,4,6,1,2,0,23,0,3,43,0,0,0,58,0,0,3,0,4
touchcl01,3,1,0,0,0,0,0,0,12,0,0,0,4,NULL,0,0,NULL,0
toussto01,1,1,0,1,0,5,0,0,8,0,0,0,10,0,0,0,0,0
tovarce01,14,1546,435,834,226,410,46,413,1488,55,253,108,5569,23,88,73,34,58
tovarwi01,2,3,2,1,1,3,0,1,9,0,0,0,18,1,1,2,0,2
towerjo01,8,1,0,1,0,3,0,0,139,0,0,0,16,0,0,2,0,1
towlejr01,5,80,50,40,0,95,11,37,155,0,22,1,428,4,11,5,3,10
towneba01,1,10,6,3,0,4,0,7,14,0,0,NULL,36,NULL,0,0,NULL,NULL
townsge01,4,101,53,60,16,35,0,31,152,5,18,NULL,541,NULL,6,NULL,NULL,NULL
townsha01,6,71,29,26,3,118,1,12,155,3,14,NULL,427,NULL,4,8,NULL,NULL
townsir01,2,0,0,0,0,2,0,0,8,0,0,0,4,NULL,0,0,NULL,NULL
townsle01,2,1,0,1,0,3,0,1,8,0,0,0,6,0,0,1,0,0
toyji01,2,123,63,67,10,40,1,28,153,5,23,NULL,583,NULL,3,NULL,NULL,NULL
tozerbi01,1,0,0,0,0,2,0,0,4,0,0,NULL,2,NULL,0,0,NULL,NULL
trabebi01,5,1,1,1,0,13,0,1,96,0,0,0,21,0,0,2,0,0
trabeji01,4,186,117,70,5,118,27,58,264,0,21,5,819,6,6,2,12,22
tracedi01,8,262,91,148,15,253,8,134,614,9,31,14,1231,10,2,18,8,18
tracese01,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
trachst01,18,106,40,49,1,200,3,26,426,1,17,1,651,0,2,87,2,10
tracyan01,5,64,43,35,1,99,13,30,149,2,10,0,277,1,2,0,5,4
tracych01,10,741,358,317,11,473,86,233,938,9,172,7,2706,28,19,3,27,53
tracyji01,2,46,14,18,3,51,3,25,87,4,5,2,185,1,0,2,1,3
tracyma01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
traffbi01,5,116,36,85,8,1,1,34,179,12,13,NULL,663,NULL,4,NULL,NULL,NULL
traffjo01,1,1,0,0,0,0,0,0,1,0,0,NULL,2,NULL,0,NULL,NULL,NULL
tragewa01,8,148,66,54,14,125,6,35,272,3,31,0,689,NULL,7,12,NULL,NULL
trahabl01,1,3,0,2,0,4,0,0,11,0,0,0,14,0,0,0,0,0
trambre01,1,1,0,0,1,1,0,1,2,0,0,NULL,4,NULL,0,0,NULL,0
trammal01,20,2365,1003,1231,236,874,185,850,2293,55,412,109,8288,48,37,124,76,156
trammbu01,8,469,285,243,10,325,82,210,584,7,96,10,1798,5,10,3,13,38
trautfr01,1,0,0,0,0,0,0,0,1,0,0,NULL,1,NULL,0,0,NULL,NULL
trautjo01,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
traveal01,1,0,0,0,0,NULL,0,0,1,0,0,NULL,3,NULL,0,0,NULL,NULL
travebi01,9,0,0,0,0,0,0,0,205,0,0,0,0,0,0,1,0,0
travice01,12,1544,657,665,23,291,27,402,1328,78,265,32,4914,NULL,31,67,NULL,51
travide01,4,320,153,155,14,232,35,61,316,4,78,6,1169,1,9,2,4,23
travisa01,2,28,8,18,1,33,1,8,52,0,9,0,112,0,1,0,0,3
traxlbr01,1,1,0,0,0,4,0,0,9,0,1,0,11,0,0,0,0,0
trayji01,1,6,NULL,2,NULL,NULL,0,2,6,0,0,NULL,21,NULL,0,NULL,NULL,NULL
traynpi01,17,2416,1273,1183,158,278,58,472,1941,164,371,46,7559,NULL,31,231,NULL,47
treacfr01,7,301,142,238,35,36,7,18,269,14,37,20,1232,NULL,NULL,NULL,NULL,8
treacpe01,1,0,0,1,NULL,0,0,1,2,0,0,NULL,5,NULL,NULL,NULL,NULL,NULL
treadge01,4,368,227,259,60,115,13,165,328,46,58,NULL,1290,NULL,8,14,NULL,NULL
treadje01,10,596,208,244,14,184,28,140,762,14,103,13,2119,19,12,26,21,42
treadra01,1,4,1,1,0,3,0,0,6,0,2,0,19,NULL,0,0,NULL,NULL
treadre01,2,105,28,54,5,24,4,33,138,4,9,NULL,394,NULL,0,6,NULL,2
treanma01,10,281,129,120,5,286,18,147,468,4,45,6,1272,9,29,20,14,28
trechfr01,1,2,0,0,0,1,0,0,1,0,0,0,4,NULL,0,0,NULL,NULL
treinbl01,6,1,0,0,0,9,0,1,288,0,0,0,14,0,0,4,0,0
trekeha01,1,1,0,0,0,2,0,1,7,0,0,NULL,9,NULL,0,0,NULL,NULL
tremani01,3,18,10,10,0,5,0,6,35,0,4,NULL,73,NULL,1,0,NULL,2
tremebi01,3,4,2,0,0,4,0,2,57,0,0,0,15,0,0,0,0,1
tremich01,4,6,1,3,0,7,0,4,22,0,1,0,41,0,0,1,0,0
trempov01,2,20,5,5,0,3,0,0,36,1,2,NULL,91,NULL,1,2,NULL,NULL
trenwge01,2,14,7,6,0,3,0,1,16,0,4,0,70,NULL,NULL,NULL,NULL,0
treshmi01,12,788,297,326,19,263,2,402,1027,14,75,21,3169,NULL,12,54,NULL,79
treshto01,10,1041,530,595,45,698,153,550,1192,34,179,25,4251,30,40,21,33,67
trevial01,16,604,244,245,19,317,23,205,939,10,117,11,2430,30,19,27,20,78
trevibo01,1,9,1,1,0,9,0,2,17,0,1,1,40,0,0,0,0,0
trevijo01,1,2,3,0,0,1,0,0,3,0,0,0,8,0,0,0,0,1
triangu01,14,954,608,389,1,636,167,440,1206,6,147,0,3907,49,21,26,32,128
tricebo01,3,15,6,8,0,11,1,3,27,0,4,0,52,0,2,0,0,0
triggan01,3,0,0,0,0,2,0,0,45,0,0,0,2,0,0,0,0,0
trillma01,18,1562,571,598,56,742,61,452,1780,33,239,57,5950,35,34,88,49,143
trimbjo01,2,1,0,1,0,1,0,0,7,0,0,0,7,0,0,0,0,1
trinkke01,5,11,4,6,0,19,0,8,216,0,0,NULL,80,NULL,0,2,NULL,5
triplco01,7,334,173,148,10,114,27,123,470,14,47,NULL,1307,NULL,0,4,NULL,39
triunca01,3,13,6,6,0,20,1,2,39,0,3,0,81,0,1,2,1,1
trivilo01,1,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0
trlicri01,6,1,0,0,0,3,0,0,87,0,0,0,4,0,0,0,0,0
troedri01,2,7,1,1,0,19,0,1,65,0,0,0,41,0,0,3,0,2
trombmi01,12,0,0,0,0,2,0,0,509,0,0,0,2,0,0,0,0,0
troncra01,5,0,1,0,0,7,0,1,204,0,0,0,8,0,0,1,0,0
tropeni01,4,0,0,0,0,1,0,1,39,0,0,0,3,0,0,0,0,0
troskha01,11,1561,1012,835,28,440,228,545,1347,58,331,23,5161,NULL,16,25,NULL,43
troskha02,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
trostmi01,2,14,8,11,5,1,1,6,20,0,2,NULL,63,NULL,1,0,NULL,NULL
trottbi01,8,6,1,6,0,63,0,19,163,0,1,0,109,0,0,14,0,3
trottsa01,8,338,123,166,9,63,3,54,360,22,73,NULL,1354,NULL,4,NULL,NULL,NULL
troupqu01,1,1,0,1,0,3,0,1,6,0,0,0,10,NULL,0,0,NULL,1
troutdi01,16,205,110,99,7,226,20,59,535,7,28,2,961,0,1,26,0,18
troutmi01,8,1187,648,793,189,998,240,693,1065,44,224,34,3870,86,65,0,44,52
troutst01,13,38,9,18,0,78,0,9,301,0,2,0,238,0,0,29,1,3
